"MTime","Length","FullName"
"2026-05-10 21:18","10306","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\PAPER_1160_UQFF_F_TRZ_SO5_Closure.md"
"2026-05-10 21:18","12952","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\PAPER_1162_UQFF_KK_Tower_Mode_By_Mode_Closure.md"
"2026-05-10 21:18","12260","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\PAPER_1161_UQFF_26_Factorial_Pochhammer_Closure.md"
"2026-05-10 21:18","10306","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\arxiv_submission_1159_1172\md\PAPER_1160_UQFF_F_TRZ_SO5_Closure.md"
"2026-05-10 21:18","347520","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_1164_UQFF_T22_Moduli_Stabilization_Closure.pdf"
"2026-05-10 21:18","12952","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\arxiv_submission_1159_1172\md\PAPER_1162_UQFF_KK_Tower_Mode_By_Mode_Closure.md"
"2026-05-10 21:18","277652","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_1165_UQFF_beta_i_Triangular_Closure.pdf"
"2026-05-10 21:18","12260","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\arxiv_submission_1159_1172\md\PAPER_1161_UQFF_26_Factorial_Pochhammer_Closure.md"
"2026-05-10 21:01","259172","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\arxiv_submission_1159_1172\pdf\PAPER_1166_UQFF_V_UA_Polynomial_Closure.pdf"
"2026-05-10 21:01","6280","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\PAPER_1166_UQFF_V_UA_Polynomial_Closure.md"
"2026-05-10 21:01","259172","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_1166_UQFF_V_UA_Polynomial_Closure.pdf"
"2026-05-10 19:55","287734","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_1159_UQFF_Phi_Res_Codimension_Closure.pdf"
"2026-05-10 19:55","287734","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\arxiv_submission_1159_1172\pdf\PAPER_1159_UQFF_Phi_Res_Codimension_Closure.pdf"
"2026-05-10 19:53","12044","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\PAPER_1159_UQFF_Phi_Res_Codimension_Closure.md"
"2026-05-10 19:53","12044","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\arxiv_submission_1159_1172\md\PAPER_1159_UQFF_Phi_Res_Codimension_Closure.md"
"2026-05-10 18:14","368700","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_1156_UQFF_Cosmological_Constant_Closure.pdf"
"2026-05-10 18:14","16547","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\PAPER_1156_UQFF_Cosmological_Constant_Closure.md"
"2026-05-10 17:53","3509","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_lambda_closure_v1.py"
"2026-05-10 09:05","3259","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\.cmake\api\v1\reply\target-absl__status-RelWithDebInfo-3f618d26b22d23674f0e.json"
"2026-05-10 09:05","3263","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\.cmake\api\v1\reply\target-absl__statusor-RelWithDebInfo-691dd5dd60dd78600da3.json"
"2026-05-10 09:05","5931","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\.cmake\api\v1\reply\target-test_source4_validation-RelWithDebInfo-05598b64bea5f9bc838f.json"
"2026-05-10 09:04","6070","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\.cmake\api\v1\reply\target-test_source4_validation-Release-918600eaa9410587c604.json"
"2026-05-10 09:04","5877","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\.cmake\api\v1\reply\target-test_source4_validation-Debug-40e5fef65ee8159ce18a.json"
"2026-05-10 09:04","5911","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\.cmake\api\v1\reply\target-test_source4_validation-MinSizeRel-6cffbfef9fc9a17d416a.json"
"2026-05-10 09:04","3263","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\.cmake\api\v1\reply\target-absl__statusor-Release-691dd5dd60dd78600da3.json"
"2026-05-10 09:04","3259","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\.cmake\api\v1\reply\target-absl__status-Release-3f618d26b22d23674f0e.json"
"2026-05-10 09:04","3259","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\.cmake\api\v1\reply\target-absl__status-MinSizeRel-3f618d26b22d23674f0e.json"
"2026-05-10 09:04","3263","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\.cmake\api\v1\reply\target-absl__statusor-Debug-691dd5dd60dd78600da3.json"
"2026-05-10 09:04","3259","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\.cmake\api\v1\reply\target-absl__status-Debug-3f618d26b22d23674f0e.json"
"2026-05-10 09:04","3263","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\.cmake\api\v1\reply\target-absl__statusor-MinSizeRel-691dd5dd60dd78600da3.json"
"2026-05-08 21:11","983","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\wolfram_registry_analysis.cpp"
"2026-05-07 01:08","513003","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\wolfram_registry_analysis.vcxproj"
"2026-05-07 01:08","1506","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\wolfram_registry_analysis.vcxproj.filters"
"2026-05-06 14:00","738","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_audit_subdir_vcxproj.ps1"
"2026-05-06 13:57","1597","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_audit_vcxproj_versions.ps1"
"2026-05-06 06:45","7279","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\Release\ValidationData.py"
"2026-05-06 06:45","310689","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\Release\CondensedPhysics_Validation.py"
"2026-05-06 03:00","522667","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\test_source4_validation.vcxproj"
"2026-05-06 00:28","24723","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\MAIN_1_CoAnQi_integration_status.json"
"2026-05-05 16:23","7507","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_RareMathOcc20June2025_audit.md"
"2026-05-05 14:24","14533","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_5b41d132_audit.md"
"2026-05-04 09:09","3627","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_verify_statement.py"
"2026-05-04 09:03","2033","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_verify_full_state.py"
"2026-05-04 09:03","904","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_verify_manifolds.py"
"2026-05-04 01:34","319849","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_869_MilkyWay_82Day_StarTracking_UFT_Analysis.pdf"
"2026-05-04 01:29","394680","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_613_UQFF_NASA_ATP_Grant_Framework_Validation.pdf"
"2026-05-04 01:28","371643","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_569_Olbers_EBL_Benchmark_3p1e-6_Validation.pdf"
"2026-05-04 01:28","362578","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_566_AldersOlbers_BSFG_Metric_GapAnalysis.pdf"
"2026-05-04 01:27","337345","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_510_GW150914_LIGO_BinaryBH_UQFF_Validation.pdf"
"2026-05-04 01:27","375296","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_523_Quantum_Egg_Frequency_Numerical_Simulation_Orion_Nebula_Validation.pdf"
"2026-05-04 01:25","359422","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_399_7System_MUGE_Numerical_Validation_Table.pdf"
"2026-05-04 01:25","354260","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_422_UQFF_29System_CrossValidation_Matrix.pdf"
"2026-05-04 01:25","369064","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_407_FU_4Body_Solar_System_Numerical_Verification.pdf"
"2026-05-04 01:23","372526","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_337_Qwave81_Updated_Statistics_Phase_Separation_Cosine_Vela_Validation.pdf"
"2026-05-04 01:21","355568","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_216_Triadic_UQFF_Numerical_Validation_Westerlund2_Pillars.pdf"
"2026-05-04 01:21","393759","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_241_UQFF_Validation_CrossReference_ArXiv_Experimental_92pct.pdf"
"2026-05-04 01:20","360892","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_157_SolarSystem_UQFF_FU_Validation_Sun_Earth_Jupiter_Neptune.pdf"
"2026-05-04 01:19","407065","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_141_UQFF_H2O_Azeotrope_OceanicSalinity_Buoy_Ug4_NOAAValidation.pdf"
"2026-05-04 01:18","355223","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_065_121_System_UQFF_Validation_Statistical_Summary.pdf"
"2026-05-04 01:18","383959","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_073_GAIA_DR4_Stellar_UQFF_Validation.pdf"
"2026-05-04 01:18","358239","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_077_LIGO_GWTC4_Cross_Validation_UQFF.pdf"
"2026-05-04 00:46","242697","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_1134_SCm_Riemann_Hypothesis_Closure.pdf"
"2026-05-04 00:46","199467","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_1136_SCm_Holmlid_KER_Reactor_Validation.pdf"
"2026-05-04 00:46","253732","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_1137_SCm_Holmlid_Rossi_Parkhomov_Validation.pdf"
"2026-05-04 00:46","240049","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_1135_SCm_Vacuum_Manifold_Hub_Reactor_Validation.pdf"
"2026-05-04 00:45","286969","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_1077_ALMA_Cycle12_Validation.pdf"
"2026-05-04 00:43","240419","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_975_Triadic_QGP_Validation.pdf"
"2026-05-04 00:43","305876","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_983_SCm_First_Axiom_Validation.pdf"
"2026-05-03 11:48","9162","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\PAPER_1135_SCm_Vacuum_Manifold_Hub_Reactor_Validation.md"
"2026-05-03 11:48","4113","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\PAPER_1137_SCm_Holmlid_Rossi_Parkhomov_Validation.md"
"2026-05-03 11:48","2787","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\PAPER_1136_SCm_Holmlid_KER_Reactor_Validation.md"
"2026-05-03 11:48","9850","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\PAPER_1134_SCm_Riemann_Hypothesis_Closure.md"
"2026-05-03 11:48","9568","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\PAPER_983_SCm_First_Axiom_Validation.md"
"2026-05-03 11:48","9143","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\PAPER_975_Triadic_QGP_Validation.md"
"2026-05-03 11:48","7597","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\PAPER_1077_ALMA_Cycle12_Validation.md"
"2026-05-03 09:56","1409","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_audit_10_refs.py"
"2026-05-03 00:28","1397","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_audit_stale_pdfs.py"
"2026-05-03 00:27","1066","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_audit_commits.py"
"2026-05-03 00:21","1230","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_verify_quest.py"
"2026-04-24 23:07","10497","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_1137_SCm_Holmlid_Rossi_Parkhomov_Validation.log"
"2026-04-24 23:05","3485","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\SCm_Holmlid_Rossi_Parkhomov_Validation.tex"
"2026-04-24 22:53","7265","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\PAPER_1136_SCm_Holmlid_KER_Reactor_Validation.log"
"2026-04-24 22:51","2202","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\pdf\SCm_Holmlid_KER_Validation.tex"
"2026-04-24 22:41","6774","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\debugpy\_vendored\pydevd\pydevd_plugins\pydevd_line_validation.py"
"2026-04-24 22:41","11708","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\jedi\inference\__pycache__\analysis.cpython-314.pyc"
"2026-04-24 22:41","5846","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\debugpy\_vendored\pydevd\pydevd_plugins\__pycache__\pydevd_line_validation.cpython-314.pyc"
"2026-04-24 22:41","4583","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\jedi\inference\flow_analysis.py"
"2026-04-24 22:41","7763","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\jedi\inference\analysis.py"
"2026-04-24 22:41","331","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\jedi\third_party\typeshed\third_party\2and3\pymysql\constants\SERVER_STATUS.pyi"
"2026-04-24 22:41","2975","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\prompt_toolkit\contrib\regular_languages\__pycache__\validation.cpython-314.pyc"
"2026-04-24 22:41","5807","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\prompt_toolkit\validation.py"
"2026-04-24 22:41","35","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\jedi\third_party\typeshed\third_party\2and3\requests\status_codes.pyi"
"2026-04-24 22:41","11697","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\prompt_toolkit\__pycache__\validation.cpython-314.pyc"
"2026-04-24 22:41","2052","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\jedi\third_party\django-stubs\django-stubs\contrib\auth\password_validation.pyi"
"2026-04-24 22:41","5983","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\jedi\inference\__pycache__\flow_analysis.cpython-314.pyc"
"2026-04-24 22:41","386","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\jedi\third_party\django-stubs\django-stubs\db\backends\base\validation.pyi"
"2026-04-24 22:41","2059","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\prompt_toolkit\contrib\regular_languages\validation.py"
"2026-04-24 05:48","283947","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\VALIDATION_MASTER_INDEX.md"
"2026-04-24 05:46","135480","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\VALIDATION_MASTER_INDEX_2.md"
"2026-04-24 05:46","29795","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\VALIDATION_COMPARISON_REPORT.md"
"2026-04-24 05:46","16255","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\UQFF_VALIDATION_CONVERSATION_CAPTURE.md"
"2026-04-23 19:46","1172","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.github\workflows\source4-validation.yml"
"2026-04-23 19:46","27878","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\test_source4_validation.cpp"
"2026-04-23 13:21","38722","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\uqff_validation_test.py"
"2026-04-23 02:26","12282","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\triadic_validations_next.py"
"2026-04-21 09:40","17553","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\wolfram_extraction\source6_detailed_analysis.md"
"2026-04-21 09:40","37245","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\ARCHITECTURE_ANALYSIS_Feb2026.md"
"2026-04-21 09:40","17230","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\CONDENSEDPHYSICS_CRITICAL_REANALYSIS.md"
"2026-04-20 20:15","202534","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_source2_restore\test_source4_validation.vcxproj"
"2026-04-20 20:15","644","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_source2_restore\test_source4_validation.vcxproj.filters"
"2026-04-20 20:06","310689","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\Debug\CondensedPhysics_Validation.py"
"2026-04-20 20:06","7279","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\Debug\ValidationData.py"
"2026-04-20 16:34","644","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\test_source4_validation.vcxproj.filters"
"2026-04-19 01:37","4905","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\arxiv_validation_data.csv"
"2026-04-17 22:49","17952","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\test_muge_resonance_validation.py"
"2026-04-16 23:57","76237","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\Core\Modules\UQFFValidationBatch23Module.cpp"
"2026-04-16 21:03","644","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\test_source4_validation.vcxproj.filters"
"2026-04-16 21:03","504895","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\build_msvc\test_source4_validation.vcxproj"
"2026-04-14 11:45","20451","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\alma_cycle12_validation.py"
"2026-04-13 08:58","599336","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\audit_gold_standard_results.json"
"2026-04-13 08:52","384","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\analyze_audit.py"
"2026-04-13 08:50","14370","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\audit_gold_standard.py"
"2026-04-09 20:28","5839","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\production_output\UQFF_Production_ArXiv_Manuscript_20260409_202803\batch_summary_report.md"
"2026-04-08 21:58","2080","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\production_benchmark_v4_report.json"
"2026-04-08 01:57","1124","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepaper_audit_results.json"
"2026-04-07 19:48","10872","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepaper_audit.py"
"2026-04-05 07:12","3295","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\sessions\_session_201_analysis.md"
"2026-04-05 03:57","3807","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\sessions\_session200c_analysis_mass_weight.md"
"2026-04-04 21:03","5661","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\sessions\_session200b_analysis_simulator.md"
"2026-04-04 20:54","225216","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\whitepapers\advanced_system_analysis_simulator_quantum_calculator.txt"
"2026-04-04 20:41","4574","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\sessions\_session200_analysis_273b2433.md"
"2026-04-04 19:04","4455","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\sessions\_session199_analysis_589f6949.md"
"2026-04-04 18:24","3511","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\sessions\_session198_analysis_be188d1c.md"
"2026-04-04 18:00","6027","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\sessions\_session197_analysis_d1b5f26e.md"
"2026-04-04 16:00","9998","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\sessions\_session196_analysis_a694a070.md"
"2026-04-04 14:43","7163","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\sessions\_session195_analysis_ab2e7192.md"
"2026-04-04 14:15","8942","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\sessions\_session194_analysis_ff3398b4.md"
"2026-04-03 16:31","4082","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\deep_analysis_2.py"
"2026-04-03 16:24","5964","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\deep_glyph_audit.py"
"2026-04-03 16:23","115821","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\glyph_audit_results.json"
"2026-04-02 18:59","6645","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_thread_06Jun2025_audit.md"
"2026-04-02 18:28","6336","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_thread_05June2025_audit.md"
"2026-04-02 17:54","5679","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_2f342cfb3cd54_audit.md"
"2026-04-02 17:38","5855","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_efbc185669d_audit.md"
"2026-04-01 23:23","8124","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\ANALYSIS_ba508f76c8e.md"
"2026-04-01 08:07","9223","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\SESSION_172_AUDIT_HELPER.md"
"2026-04-01 07:28","5812","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\SESSION_171_AUDIT_HELPER.md"
"2026-03-31 17:43","7049","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\SESSION_169_AUDIT_HELPER.md"
"2026-03-31 16:43","12219","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\SESSION_168_AUDIT_HELPER.md"
"2026-03-30 14:55","24145","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\cross-validation-of-whitepapers.md"
"2026-03-30 12:36","9254","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\session_161_physics_audit.md"
"2026-03-30 04:52","4906","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\session_160_physics_audit.md"
"2026-03-30 03:54","10639","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\session_159_physics_audit.md"
"2026-03-29 20:45","11057","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\session_157_physics_audit.md"
"2026-03-24 18:15","5802","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_SHARE_84A767D3_ANALYSIS.md"
"2026-03-24 02:56","10881","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_SHARE_1JKDSGV7_ANALYSIS.md"
"2026-03-23 22:27","11708","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_SHARE_C35C3B7A1_ANALYSIS.md"
"2026-03-23 03:05","1234","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\gap_analysis_tmp.py"
"2026-03-09 17:12","7630","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\lhc_uqff_validation.py"
"2026-03-09 00:44","351","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\openai\types\beta\threads\run_status.py"
"2026-03-09 00:44","1784","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\openai\types\beta\realtime\__pycache__\realtime_response_status.cpython-314.pyc"
"2026-03-09 00:44","747","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\openai\types\beta\threads\__pycache__\run_status.cpython-314.pyc"
"2026-03-09 00:44","708","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\openai\types\responses\__pycache__\response_status.cpython-314.pyc"
"2026-03-09 00:44","278","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\openai\types\responses\response_status.py"
"2026-03-09 00:44","1500","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\openai\types\realtime\realtime_response_status.py"
"2026-03-09 00:44","684","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\openai\types\beta\chatkit\__pycache__\chat_session_status.cpython-314.pyc"
"2026-03-09 00:43","243","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\openai\types\beta\chatkit\chat_session_status.py"
"2026-03-09 00:43","1326","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\openai\types\beta\realtime\realtime_response_status.py"
"2026-03-08 19:36","4769","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\verify_auth_grok.py"
